Graph.Name,avg_invasion_time_beta0.2_gamma0.04,avg_prop_infected_beta0.2_gamma0.04,avg_invasion_time_beta0.1_gamma0.04,avg_prop_infected_beta0.1_gamma0.04,avg_invasion_time_beta0.05_gamma0.04,avg_prop_infected_beta0.05_gamma0.04,avg_invasion_time_beta0.025_gamma0.04,avg_prop_infected_beta0.025_gamma0.04,avg_invasion_time_beta0.01_gamma0.04,avg_prop_infected_beta0.01_gamma0.04,avg_invasion_time_beta0.2_gamma0.4,avg_prop_infected_beta0.2_gamma0.4,avg_invasion_time_beta0.1_gamma0.4,avg_prop_infected_beta0.1_gamma0.4,avg_invasion_time_beta0.05_gamma0.4,avg_prop_infected_beta0.05_gamma0.4,avg_invasion_time_beta0.025_gamma0.4,avg_prop_infected_beta0.025_gamma0.4,avg_invasion_time_beta0.01_gamma0.4,avg_prop_infected_beta0.01_gamma0.4,Fiedler,Spectral_radius,Network_size,Highest_degree,highest_degree_scaled,Modularity,central,Qrel,Mean_degree,Transitivity,Diameter,Mean_pathLength
insecta_ant_colony5_day23,2,0.968608827,2,0.951001969,2,0.923483146,2.04040404,0.883214164,2.58,0.775168539,2.01,0.770449438,2,0.751460674,2.01010101,0.61979344,2.206185567,0.439128924,3.954545455,0.174668029,6.854791619,68.91409163,89,44,0.494382022,0.069225616,0.143434343,0.499446329,0.752042901,0.819017577,2,1.247957099
insecta_ant_colony5_day24,2,0.964362728,2,0.943707865,2.01,0.923707865,2.020618557,0.882775397,2.515151515,0.784019975,2,0.770337079,2,0.740892067,2.010204082,0.613391424,2.13,0.453932584,3.953488372,0.170760387,1.932026111,70.57109658,89,7,0.078651685,0.056330131,0.156902357,0.493438088,0.773493361,0.833216302,3,1.237231869
insecta_ant_colony5_day25,2,0.973932584,2,0.950175916,2,0.931123596,2.07,0.877191011,2.4375,0.778441011,2,0.783225514,2,0.739050676,2.01010101,0.604925661,2.144329897,0.440055601,4.298850575,0.174738473,13.65518453,68.20836239,89,7,0.078651685,0.069952967,0.159259259,0.49999412,0.744637385,0.810539318,2,1.255362615
insecta_ant_colony5_day26,2,0.958914993,2,0.938087595,2.01,0.905505618,2.080808081,0.856429463,2.585858586,0.738508682,2,0.768089888,2.03030303,0.704687323,2.05,0.578314607,2.214285714,0.391538638,4.567901235,0.139963934,8.834685905,62.09649721,89,19,0.213483146,0.091721984,0.135294118,0.622095816,0.655771195,0.77052142,3,1.347548519
insecta_ant_colony5_day27,2,0.959482465,2,0.931910112,2.01010101,0.904097151,2.1,0.864606742,2.714285714,0.755789956,2,0.763250482,2.01010101,0.72432187,2.030927835,0.601297347,2.22,0.421797753,3.986666667,0.175131086,8.117742876,68.64954827,89,86,0.966292135,0.067436717,0.176470588,0.628361087,0.729315628,0.843270071,2,1.270684372
insecta_ant_colony5_day28,2,0.964228388,2.02,0.947078652,2.03030303,0.922937238,2.051020408,0.879385462,2.51,0.769101124,2,0.779438202,2,0.748723187,2.01,0.610224719,2.367346939,0.43567989,3.454545455,0.172369765,10.08110487,69.53719742,89,52,0.584269663,0.056903312,0.121848739,0.64418342,0.75485189,0.830274164,2,1.24514811
insecta_ant_colony5_day29,2,0.961071388,2,0.937918511,2.01010101,0.911360799,2.070707071,0.864260583,2.469387755,0.756019262,2,0.771685393,2,0.726398703,2.03,0.61011236,2.177083333,0.42380618,3.523255814,0.164881108,1.935207207,68.33060299,89,44,0.494382022,0.05878416,0.128571429,0.642873483,0.731869254,0.827099605,3,1.273493361
insecta_ant_colony5_day30,2,0.961311248,2,0.940074906,2.04,0.913595506,2.050505051,0.869254341,2.676767677,0.765747361,2,0.76268301,2,0.728407672,2.01,0.606629213,2.292929293,0.42412893,4.055555556,0.159051186,4.67556999,68.02651094,89,68,0.764044944,0.06554355,0.150420168,0.617448479,0.730592441,0.823605951,3,1.270429009
insecta_ant_colony5_day31,2,0.954269663,2,0.931562819,2.03030303,0.896039042,2.051546392,0.854975096,2.65,0.735842697,2,0.771535581,2.010309278,0.704042627,2.070707071,0.574055158,2.2,0.388054406,4.473684211,0.147250148,8.093186309,62.39756642,89,18,0.202247191,0.083283663,0.157142857,0.66309587,0.652706844,0.776011588,3,1.348569969
insecta_ant_colony5_day32,2.040816327,0.94851577,2,0.928819444,2.03125,0.901199495,2.24742268,0.842549203,3.371134021,0.713370822,2,0.763355201,2,0.685064935,2.084210526,0.543700159,2.776595745,0.340747905,5.448979592,0.118738404,2.960225194,49.11985785,66,63,0.954545455,0.050667834,0.193277311,0.739542349,0.720745921,0.791775264,3,1.282051282
insecta_ant_colony5_day33,2,0.952380952,2.010416667,0.931502525,2.0625,0.896780303,2.302083333,0.851799242,4.184782609,0.717226614,2,0.777462121,2,0.681349578,2.081632653,0.522418058,2.637362637,0.336330336,4.152173913,0.12483531,6.199525859,47.53991298,66,13,0.196969697,0.068502987,0.143697479,0.64156696,0.692307692,0.774448269,2,1.307692308
insecta_ant_colony5_day34,2.010416667,0.955492424,2.051546392,0.930490472,2.070707071,0.886287114,2.252631579,0.835247209,3.462365591,0.692896709,2,0.766791628,2.030612245,0.664038343,2.239583333,0.505681818,2.6,0.321390374,5.186046512,0.126497533,6.200388733,46.23725387,66,34,0.515151515,0.089348846,0.155462185,0.593208495,0.664335664,0.767254619,2,1.335664336
insecta_ant_colony5_day35,2,0.950441919,2.010204082,0.932282004,2.021276596,0.892972276,2.288659794,0.84473602,3.391304348,0.705368906,2,0.758812616,2,0.667272727,2.104166667,0.519097222,2.602150538,0.326490714,6.222222222,0.12654321,4.515779237,48.50124165,66,65,0.984848485,0.066750043,0.130252101,0.650415381,0.702097902,0.794616138,3,1.300699301
insecta_ant_colony5_day36,2.01010101,0.952555862,2.010204082,0.930426716,2.041666667,0.891256313,2.291666667,0.84469697,3.694736842,0.724082935,2.010416667,0.767203283,2.01010101,0.675849403,2.163043478,0.533926219,2.641304348,0.350790514,4.654545455,0.134435262,1.992244018,49.85279807,66,30,0.454545455,0.060973549,0.011648224,0.616958105,0.724475524,0.811198105,2,1.275524476
insecta_ant_colony5_day37,2,0.963636364,2.030927835,0.93814433,2.113402062,0.903467666,2.309278351,0.85004686,3.104166667,0.731376263,2,0.766852195,2.010526316,0.675119617,2.223404255,0.521760155,2.533333333,0.313468013,5.354166667,0.122474747,8.169415319,47.53097723,66,63,0.954545455,0.08439088,0.204513768,0.499270237,0.695571096,0.77292859,2,1.304428904
insecta_ant_colony5_day38,2.03125,0.954703283,2.010526316,0.93476874,2.101010101,0.902203857,2.371134021,0.850515464,3.291666667,0.724589646,2,0.752372207,2,0.679608586,2.193877551,0.5360235,2.591397849,0.35483871,4.9,0.12969697,5.893710079,50.05032452,66,64,0.96969697,0.053578847,0.203468107,0.642750822,0.731934732,0.809329128,3,1.268997669
insecta_ant_colony5_day39,2,0.957424242,2.030927835,0.94079975,2.074468085,0.892005158,2.292929293,0.844658708,3.268041237,0.719150266,2,0.776236045,2.010526316,0.665550239,2.20212766,0.524822695,2.795698925,0.334962529,4.269230769,0.12995338,7.494788626,48.31811893,66,65,0.984848485,0.066665084,0.241024747,0.644280007,0.6997669,0.791593375,2,1.3002331
insecta_ant_colony5_day40,2,0.957228535,2,0.938934803,2.06185567,0.903623868,2.326315789,0.851834131,3.071428571,0.723407545,2,0.780934343,2.010309278,0.684317401,2.082474227,0.532021243,2.457446809,0.346067054,4.573529412,0.128787879,8.147005991,48.21095741,66,13,0.196969697,0.06938583,0.253572673,0.646105407,0.704895105,0.781737755,2,1.295104895
insecta_ant_colony5_day41,2,0.962585034,2.010526316,0.940669856,2.084210526,0.909250399,2.288659794,0.853639488,3.223404255,0.718729852,2,0.777829314,2.010416667,0.678503788,2.197916667,0.529829545,2.557894737,0.35199362,4.553571429,0.126082251,9.517388878,47.97834556,66,44,0.666666667,0.079864287,0.260543743,0.628935905,0.703030303,0.779159266,2,1.296969697
insecta_ant_colony5,2,0.966381579,2,0.974681021,2,0.95625,2,0.940592105,2.05,0.879473684,2,0.810131579,2,0.765131579,2,0.769144737,2,0.646447368,2.21,0.396973684,127.090264,149.5957869,152,28,0.184210526,0,0.256622517,NA,0.990153364,0.991168592,2,1.009846636
insecta_ant_colony6_day01,2,0.968963415,2,0.974146341,2,0.949268293,2,0.929878049,2.04,0.868963415,2,0.779329268,2,0.778536585,2,0.752073171,2,0.614878049,2.272727273,0.351933974,40.73911305,133.6710144,164,137,0.835365854,0.085313903,0.274921575,0.49981395,0.802857998,0.847561001,2,1.197142002
insecta_ant_colony6_day02,2,0.970853659,2,0.974634146,2,0.946768293,2,0.928597561,2.06,0.861829268,2,0.771646341,2,0.785060976,2,0.737621951,2,0.601463415,2.252525253,0.348300074,42.49014561,128.6214492,164,126,0.768292683,0.092916248,0.286859533,0.498582136,0.768517133,0.822572154,2,1.231482867
insecta_ant_colony6_day03,2,0.968841463,2,0.966463415,2,0.943414634,2.01,0.921402439,2.04,0.846036585,2,0.757256098,2,0.785792683,2,0.728597561,2.01,0.595426829,2.31,0.345,19.916306,128.2326454,164,58,0.353658537,0.087565719,0.31064831,0.496188118,0.754900494,0.831190531,3,1.245323956
insecta_ant_colony6_day04,2,0.969756098,2,0.96804878,2,0.950731707,2,0.924207317,2.06,0.851097561,2,0.7825,2,0.7725,2,0.735121951,2.02,0.610060976,2.282828283,0.346698694,12.96289769,129.6187234,164,14,0.085365854,0.088614305,0.269170443,0.496158182,0.771584618,0.830601876,2,1.228415382
insecta_ant_colony6_day05,2,0.969329268,2,0.971036585,2,0.945792683,2,0.920914634,2.07,0.851829268,2,0.766036585,2,0.781280488,2,0.730487805,2,0.591890244,2.36,0.334878049,11.95293451,126.4024265,164,19,0.115853659,0.101380969,0.255838271,0.487687815,0.748541074,0.817409594,2,1.251458926
insecta_ant_colony6_day06,2,0.969146341,2,0.965487805,2.01,0.945,2,0.9175,2.16,0.851036585,2,0.760365854,2,0.786829268,2,0.722195122,2.04,0.588414634,2.43,0.329329268,7.945972459,123.3883367,164,156,0.951219512,0.101769436,0.219070403,0.497718438,0.727667215,0.802816972,3,1.272407601
insecta_ant_colony6_day07,2,0.966158537,2,0.967804878,2,0.947926829,2,0.918658537,2.07,0.847439024,2,0.769390244,2,0.776280488,2,0.72554878,2.01,0.601463415,2.353535354,0.324833703,6.985120942,124.513813,164,124,0.756097561,0.102552654,0.241285031,0.499915737,0.737692653,0.805637624,3,1.26245698
insecta_ant_colony6_day08,2,0.970243902,2,0.965182927,2,0.943353659,2,0.918170732,2.14,0.842987805,2,0.76097561,2,0.772865854,2,0.717134146,2.02,0.587743902,2.39,0.322926829,6.975210984,123.4120763,164,119,0.725609756,0.095644871,0.289701527,0.498066229,0.72302858,0.807151821,3,1.277270687
insecta_ant_colony6_day09,2,0.965487805,2,0.969512195,2,0.944085366,2.01,0.924878049,2.06,0.858658537,2,0.773281596,2,0.784573171,2,0.744817073,2.01010101,0.613513181,2.32,0.365060976,8.987652689,135.6676931,164,60,0.365853659,0.07014756,0.29488494,0.497472602,0.806075116,0.865408925,3,1.193999701
insecta_ant_colony6_day10,2,0.968588322,2,0.963109756,2,0.940487805,2.01,0.920243902,2.08,0.841158537,2,0.760487805,2,0.789695122,2,0.706097561,2,0.576646341,2.46,0.311646341,5.976214612,119.6888674,164,26,0.158536585,0.129890133,0.287024379,0.499999177,0.699835403,0.795921349,3,1.300389047
insecta_ant_colony6_day11,2,0.967804878,2,0.959085366,2,0.93652439,2,0.901036585,2.19,0.819390244,2,0.753292683,2,0.783658537,2,0.675304878,2.02,0.534207317,2.5,0.268963415,0.997456919,103.9451571,164,41,0.25,0.175011957,0.26167692,0.498812007,0.601675894,0.721768665,3,1.403262008
insecta_ant_colony6_day12,2,0.96870806,2,0.958818959,2,0.93951049,2,0.902867133,2.21,0.815314685,2,0.771118881,2,0.782727273,2,0.656153846,2.060606061,0.520096066,2.85,0.241328671,7.942020077,97.47322778,143,114,0.797202797,0.15481068,0.258088403,0.494886152,0.652516498,0.757241016,3,1.348566926
insecta_ant_colony6_day13,2,0.971888112,2,0.963216783,2,0.941048951,2.01,0.91034965,2.24,0.832027972,2,0.755104895,2,0.780909091,2,0.672097902,2.06,0.551258741,2.34,0.272727273,14.9234253,103.2593373,143,93,0.65034965,0.132673297,0.233766234,0.493171316,0.696148922,0.783651221,2,1.303851078
insecta_ant_colony6_day14,2,0.97048951,2,0.95986014,2,0.941678322,2,0.912797203,2.1,0.827902098,2,0.757972028,2,0.786153846,2,0.687342657,2.03,0.543006993,2.424242424,0.269195451,15.85834973,102.5078109,143,141,0.986013986,0.140042202,0.266461609,0.499996729,0.693095637,0.777844706,2,1.306904363
insecta_ant_colony6_day15,2,0.968671329,2,0.95979021,2,0.940029667,2.01,0.907482517,2.17,0.822517483,2,0.753973299,2,0.785734266,2,0.680909091,2.03,0.544125874,2.797979798,0.262767535,4.985744988,104.0218095,143,17,0.118881119,0.13107704,0.2691418,0.496672982,0.699103713,0.792187474,3,1.301388752
insecta_ant_colony6_day16,2,0.972237762,2,0.956293706,2,0.943006993,2.03,0.904615385,2.12,0.817762238,2,0.759230769,2,0.780769231,2,0.674895105,2.03,0.524895105,2.61,0.258531469,11.93850574,97.47110764,143,11,0.076923077,0.150691079,0.193181818,0.494663247,0.651137595,0.757619944,3,1.349157884
insecta_ant_colony6_day17,2,0.972727273,2,0.964965035,2,0.946433566,2.01,0.915174825,2.07,0.831818182,2,0.754265734,2,0.791118881,2,0.686083916,2.01,0.54986014,2.62,0.271048951,12.94755518,104.563678,143,116,0.811188811,0.133451473,0.21386619,0.499988112,0.706983158,0.790998706,2,1.293016842
insecta_ant_colony6_day18,2,0.968181818,2,0.962377622,2,0.945174825,2,0.91184573,2.12,0.825454545,2,0.760839161,2,0.782797203,2,0.68027972,2.01,0.541958042,2.696969697,0.263050081,6.986153319,102.9704725,143,51,0.356643357,0.133915026,0.215143003,0.496753151,0.69545947,0.781347947,2,1.30454053
insecta_ant_colony6_day19,2,0.97027972,2,0.963776224,2,0.946993007,2.01,0.911538462,2.12,0.83041958,2,0.757575758,2,0.789160839,2,0.683426573,2.03,0.546713287,2.48,0.274335664,8.956765035,104.9004996,143,113,0.79020979,0.126035024,0.198544433,0.497792549,0.710036442,0.789178244,2,1.289963558
insecta_ant_colony6_day20,2,0.967692308,2,0.95958042,2,0.942727273,2,0.911048951,2.14,0.827412587,2,0.757272727,2,0.776083916,2,0.66958042,2.02,0.528321678,2.626262626,0.254856255,8.95462443,99.05214055,143,78,0.545454545,0.140809102,0.219228805,0.499980699,0.66581306,0.756829016,3,1.334285433
insecta_ant_colony6_day21,2,0.972237762,2,0.964545455,2,0.943566434,2,0.907902098,2.202020202,0.834286925,2,0.754055944,2,0.788181818,2,0.698461538,2.04,0.55020979,2.62244898,0.270729271,9.954448163,103.4296459,143,110,0.769230769,0.134057349,0.21386619,0.499455468,0.701369053,0.780046742,3,1.298827933
insecta_ant_colony6_day22,2,0.973292244,2,0.954915254,2.01,0.941016949,2.01,0.897966102,2.33,0.806355932,2,0.76,2,0.774915254,2.01,0.651440678,2.03,0.498983051,3.154639175,0.226454657,9.951688718,86.34187698,118,21,0.177966102,0.111815126,0.199693565,0.495643171,0.707663335,0.784931921,3,1.29248153
insecta_ant_colony6_day23,2,0.970254237,2,0.957370313,2,0.938728814,2.02020202,0.898818695,2.32,0.807542373,2,0.775338983,2,0.768618387,2,0.654083205,2.03030303,0.496832734,3.224489796,0.219387755,12.9445244,86.14040613,118,38,0.322033898,0.113610003,0.234039837,0.497407057,0.708097928,0.779843298,2,1.291902072
insecta_ant_colony6_day24,2,0.97,2.01,0.955508475,2.01010101,0.929720938,2.060606061,0.884095189,2.65,0.789152542,2,0.776779661,2,0.763824688,2.01,0.634745763,2.16,0.47440678,3.683673469,0.200622622,14.72406819,81.64148389,118,69,0.584745763,0.121398302,0.223953013,0.498382429,0.657105606,0.759529941,2,1.342894394
insecta_ant_colony6_day25,2,0.969915254,2,0.953983051,2.01,0.933813559,2.03,0.889152542,2.38,0.798305085,2,0.761101695,2,0.773983051,2.02,0.641355932,2.1,0.480084746,3.183673469,0.21947423,14.92591535,83.12800142,118,25,0.211864407,0.118342064,0.279111338,0.498548161,0.674779082,0.765260009,3,1.325510648
insecta_ant_colony6_day26,2,0.971101695,2,0.948813559,2.02,0.937118644,2.02,0.890762712,2.41,0.804237288,2,0.767248759,2.01,0.778389831,2.03,0.648220339,2.060606061,0.493237459,3.397959184,0.223797994,10.91539345,86.21128328,118,102,0.86440678,0.093575384,0.233100233,0.495268899,0.701434159,0.784303406,3,1.298710705
insecta_ant_colony6_day27,2,0.968135593,2,0.954661017,2,0.931860983,2.030612245,0.897007956,2.45,0.804745763,2,0.757966102,2,0.770159219,2,0.640762712,2.11,0.490254237,3.173469388,0.21765825,7.976395578,84.94721065,118,60,0.508474576,0.099145084,0.230769231,0.499938735,0.693611473,0.770380749,3,1.306533391
insecta_ant_colony6_day28,2,0.971525424,2,0.954915254,2.01010101,0.935713063,2.03,0.899491525,2.27,0.806186441,2,0.77279661,2,0.777711864,2.01,0.645338983,2.06,0.489491525,3.204081633,0.21143203,11.95721757,84.92459256,118,114,0.966101695,0.102376839,0.274125874,0.498488879,0.693032015,0.772151205,3,1.307112849
insecta_ant_colony6_day29,2,0.969868173,2,0.955677966,2,0.937596302,2.03,0.89940678,2.3,0.806864407,2,0.763050847,2,0.774439308,2,0.66,2.070707071,0.523198083,3.367346939,0.23538568,7.948694126,90.30561604,118,102,0.86440678,0.089799581,0.205594406,0.498445903,0.740547588,0.813268341,2,1.259452412
insecta_ant_colony6_day30,2,0.970932203,2,0.952662215,2,0.932973806,2.06,0.897118644,2.43,0.802711864,2,0.758346174,2,0.771525424,2,0.639237288,2.07,0.480338983,3.546391753,0.206010833,9.966981444,83.81910166,118,2,0.016949153,0.115711766,0.26013986,0.499869761,0.682167174,0.767110639,3,1.317977691
insecta_ant_colony6_day31,2,0.972008218,2,0.947711864,2,0.927533725,2.050505051,0.882982366,2.44,0.782288136,2,0.762627119,2,0.768474576,2,0.629322034,2.15,0.454152542,3.577319588,0.194740521,6.977122698,78.93173029,118,29,0.245762712,0.122134193,0.258275058,0.494938209,0.63494133,0.734687237,2,1.36505867
insecta_ant_colony6_day32,2,0.967365967,2.01010101,0.946053946,2.01,0.916153846,2.07,0.867472527,2.414141414,0.761238761,2,0.772227772,2,0.728681319,2.041237113,0.59284015,2.08,0.413626374,3.977011494,0.16357206,8.948983014,65.70163355,91,30,0.32967033,0.097417563,0.237296037,0.497843548,0.687912088,0.786177557,3,1.313308913
insecta_ant_colony6_day33,2,0.967032967,2,0.945831946,2.010204082,0.919376542,2.04040404,0.868686869,2.381443299,0.762206865,2,0.784395604,2,0.723626374,2.040816327,0.591276071,2.257731959,0.404894075,3.839506173,0.145706146,11.91135414,63.43268226,91,66,0.725274725,0.107846079,0.254079254,0.498942474,0.663736264,0.761838448,3,1.336507937
insecta_ant_colony6_day34,2,0.960641399,2,0.94021978,2,0.912312178,2.134020619,0.860428232,2.41,0.748901099,2,0.775164835,2,0.701978022,2.020408163,0.58152052,2.222222222,0.396159396,4.231707317,0.143393192,10.68815695,61.88298703,91,62,0.681318681,0.093955744,0.264335664,0.624919047,0.638827839,0.751723877,3,1.363858364
insecta_ant_colony6_day35,2,0.961868132,2,0.938131868,2.04,0.90967033,2.07,0.856703297,2.54,0.753736264,2,0.772338772,2,0.711732712,2.06,0.578681319,2.24,0.394065934,4.156626506,0.15172779,7.956028112,63.02939427,91,48,0.527472527,0.083627418,0.266200466,0.644301575,0.652014652,0.760418683,3,1.348229548
insecta_ant_colony6_day36,2,0.963781117,2,0.944285714,2.02020202,0.918192918,2.07,0.865714286,2.484848485,0.749139749,2,0.775384615,2,0.714395604,2.05,0.584945055,2.208333333,0.395489927,3.683544304,0.155932675,10.91493032,63.87946562,91,82,0.901098901,0.095133979,0.009846636,0.49520759,0.663492063,0.768431351,3,1.338461538
insecta_ant_colony6_day37,2,0.964479964,2,0.942747253,2.04,0.908571429,2.12,0.858021978,2.555555556,0.738816739,2,0.7696793,2.020408163,0.702287508,2.03030303,0.572982573,2.354166667,0.388049451,4.215189873,0.147725692,13.49845341,61.26980458,91,69,0.758241758,0.100384866,0.178737094,0.578594983,0.627594628,0.751389339,3,1.375091575
insecta_ant_colony6_day38,2,0.96125524,2,0.935286935,2.020408163,0.907266203,2.091836735,0.8487329,2.43,0.728021978,2,0.78021978,2.01010101,0.692973693,2.06185567,0.557040897,2.25,0.375054945,4.730769231,0.137785292,6.950613932,59.24800061,91,62,0.681318681,0.11652615,0.194673051,0.499960494,0.604395604,0.731927962,3,1.398290598
insecta_ant_colony6_day39,2,0.961821683,2,0.941648352,2.04040404,0.904428904,2.070707071,0.862470862,2.804123711,0.732638496,2,0.769341769,2,0.697229853,2.092783505,0.551603036,2.191919192,0.380730381,4.168831169,0.132010846,9.916379453,58.41646319,91,74,0.813186813,0.110191474,0.21442466,0.482484077,0.597557998,0.720855699,3,1.403907204
insecta_ant_colony6,2,0.966585366,2,0.973902439,2,0.959634146,2,0.942804878,2.04,0.890243902,2,0.808414634,2,0.768109756,2,0.78554878,2.01,0.647926829,2.1,0.41652439,120.89831,161.0451622,164,160,0.975609756,0.003448799,0.197740536,0.5,0.987056711,0.988887631,2,1.012943289
insecta_ant_trophallaxis_colony1_day1,2.875,0.661458333,4.96875,0.514973958,6.75,0.342361111,9.592592593,0.206018519,12.06451613,0.135752688,2.822222222,0.17962963,2.913043478,0.132246377,2.5,0.135416667,3.333333333,0.12037037,4.5,0.104166667,0.229753299,3.547647616,24,1,0.041666667,0.473829201,0.226919048,0.716253444,0.119565217,0.148148148,6,3.014492754
insecta_ant_trophallaxis_colony1_day2,3.081967213,0.62568306,5,0.465725806,7.338983051,0.282485876,12.97777778,0.186111111,13.75,0.146990741,2.897959184,0.183673469,2.666666667,0.168981481,3,0.138888889,2.75,0.125,4,0.083333333,0.099015301,3.214556581,24,8,0.333333333,0.489746094,0.229387999,0.770996094,0.115942029,0.09375,10,3.68115942
insecta_ant_trophallaxis_colony1_day3,3.3,0.544099379,6.228070175,0.428680397,7.709090909,0.270355731,9.275862069,0.175412294,17.0952381,0.138716356,2.852941176,0.157289003,4.266666667,0.124637681,3.769230769,0.110367893,3.6,0.086956522,2,0.086956522,0.116369902,3.051710442,23,17,0.739130435,0.5592,0.219362562,0.7192,0.098814229,0.0625,8,3.509881423
insecta_ant_trophallaxis_colony1_day4,2.658536585,0.66404406,4.24,0.507526882,8.313432836,0.309581127,9.727272727,0.219354839,8,0.131797235,2.608695652,0.178821879,3.235294118,0.125237192,2.823529412,0.10056926,2.25,0.112903226,3,0.080645161,0.137443602,4.499048845,31,23,0.741935484,0.42870077,0.221756696,0.790402897,0.101075269,0.124137931,7,3.275268817
